Зачем создавать личный кабинет?,"Создание учетной записи на Skinbutik.ru даёт вам доступ к истории заказов и данным профиля, а также упрощает покупки, поскольку вы можете сохранять свои адреса и платежную информацию.",https://skinbutik.ru/faq/
Как мне создать аккаунт?,Вы можете легко создать учётную запись здесь skinbutik.ru/auth/reg.php,https://skinbutik.ru/faq/
"Почему Skinbutik.ru не распознает мою электронную почту, когда я пытаюсь войти в свою учётную запись?","Пожалуйста, убедитесь, что вы вводите адрес электронной почты, который вы использовали для создания учётной записи. В противном случае это может означать, что у вас нет учетной записи на Skinbutik.ru. Это возможно, даже если вы уже делали у нас заказы или уже получали наши рассылки.                                            Создание учётной записи онлайн не является обязательным.                                            Если вы хотите создать учётную запись, вы можете сделать это здесь https://skinbutik.ru/auth/reg.php",https://skinbutik.ru/faq/
Как мне восстановить свой пароль?,"Вы можете запросить пароль, перейдя на страницу «Вход», а затем нажав ссылку «забыли пароль?», расположенную в нижнем левом углу.",https://skinbutik.ru/faq/
Как мне обновить информацию моей учетной записи?,"Вы можете обновить информацию о своей учетной записи, войдя в свою учётную запись.                                            Если вы хотите отредактировать информацию для недавно размещенного заказа, позвоните нашим менеджерам +7 499 350 90 45. Мы работаем Пн. – Сб.: 9:30 – 18:30. по московскому времени (за исключением праздничных дней).",https://skinbutik.ru/faq/
Где я могу найти состав продукта?,"Ингредиенты можно найти на странице продукта во вкладке «Состав».                                            Перечисленные на сайте ингредиенты соответствуют текущему состоянию производства. Поскольку производители на регулярной основе используют новейшие научные достижения и меняют формулы продуктов, приоритет имеет информация по ингредиентам, указанная на упаковке каждого конкретного продукта.",https://skinbutik.ru/faq/
В каком порядке нужно применять продукты?,"Для максимальной эффективности, пожалуйста, следуйте рекомендациям производителя, размещенным во вкладке «Способ применения» на странице продукта.",https://skinbutik.ru/faq/
"Где я могу найти ответы на вопросы, касающиеся конкретного продукта?","Если вы не нашли ответ на странице продукта, обратитесь в рабочее время к одному из наших специалистов по уходу за кожей по телефону +7 499 350 90 45.",https://skinbutik.ru/faq/
Через какое время я увижу результаты?,Для многих наших продуктов результаты могут быть видны в течение нескольких минут после применения. Со временем при постоянном ежедневном использовании результаты накапливаются и усиливаются. Для большинства клиентов заметное улучшение достигается через месяц ежедневного использования продуктов.,https://skinbutik.ru/faq/
Как выбрать безопасную косметику при беременности?,"Продукция Little Butterfly London создана специально для детей, беременных женщин и кормящих мам.                                            Продукция других брендов не тестировалась на беременных и кормящих женщинах, но несмотря на это косметологи не прогнозируют возможных проблем при использовании продуктов, за исключением средств с ретинолом и эфирными маслами.                                            Для вашего удобства всю косметику для тела, подходящую для будущих мам, мы собрали в специальный раздел.                                            Выбирая косметические средства, внимательно изучайте состав, указанный в карточке товара, и учитывайте следующие рекомендации:                    В составе не должно содержаться цинка, ртути, парабенов, компонентов животного происхождения и высокой концентрации фруктовых кислот;высокая концентрация витаминов А, С и Е может вызвать аллергическую реакцию;косметика с эфирными маслами и парфюмерными отдушками может вызвать тошноту и головокружение;салициловая кислота может пересушить ставшую чувствительной кожу, а также вызвать шелушение и раздражение.                        В случае любых дополнительных вопросов, связанных с использованием косметических средств в период беременности, мы рекомендуем проконсультироваться у врача.",https://skinbutik.ru/faq/
Тестируются ли продукты на животных?,"Ни один из брендов, представленных у нас на сайте, не тестирует продукцию на животных.",https://skinbutik.ru/faq/
Содержит ли продукция глютен?,"Некоторые косметические средства, представленные на нашем сайте, содержат глютен. В случае аллергии на глютен, внимательно изучите состав средства. Ассоциация по исследованию глютеновой болезни (Celiac Disease Association) дала следующий комментарий по поводу использования косметики: «Многие средства ухода за кожей содержат глютен. Глютен не абсорбируется через кожу из косметики. Но при этом всё, что вступает в контакт с организмом в области рта (блеск для губ, помада или зубная паста) не должно содержать глютен».",https://skinbutik.ru/faq/
"Как убедиться в том, что на сайте продаются оригинальные косметические средства?","Мы гарантируем, 100% качество продукции на сайте Skinbutik.ru.                                            Интернет-магазине Skinbutik.ru принадлежит группе компаний ERSTA, которая является единственным официальным дистрибьютером на территории России брендов:                    BABORLigne St Barth ADVANCED NUTRITION PROGRAMME Little Butterfly London COSMEDIXPMD BeautyP.F.Candle & CoPOO~POURRI                        Мы получаем всю продукцию напрямую от производителя. Именно наша компания производит сертификацию этой продукции для российского рынка. На товарах этих брендов вы найдёте русскую этикетку, на которой указан наш адрес.                                            Бренды BLOM и Windsor's Soap мы также закупаем напрямую у производителей.                                            До 1 января 2020 года ERSTA также была официальным дистрибьютером бренда ELEMIS и получала косметику напрямую от производителя. В связи с продажей бренда изменился официальный дистрибьютер в России. С 2020 годя мы закупаем продукцию у него.                                            Вы можете приобрести товары, закупленные в 2019 году с нашей этикеткой или товары с этикеткой нового дистрибьютера.                                        •                                            Бренды SHOW BEAUTY, Erborian, EVO, ORIBE, OLAPLEX, Perricone MD, Avajar, INTIME ORGANIQUE, Michel Design Works мы получаем от официальных представителей в России.                                            Не позволяйте себя одурачить, приобретаю продукцию у неавторизированных продавцов и посредников. Они могут продавать просроченные и контрафактные продукты. Особенно это касается покупок в Instagram.",https://skinbutik.ru/faq/
Как упаковывается оригинальная продукция?,"Практически вся* продукция бренда BABOR упаковывается в картонные коробки.                                            Средства для тела имею мембрану на тюбиках. Средства для лица имеют фольгированную мембрану на стандартной упаковке и закрывающий клапан на тюбиках с дозаторами.                                            Постепенно BABOR отказывается от использования прозрачной плёнки.                                            *Бальзам для губ и лимитированные продукты BABOR SPA не имеют картонной упаковки.                                            Продукция Ligne St Barth поставляется в стеклянных бутылочках 200 мл, закрытых с металлической крышкой, и бутылочках из эко-пластика с металлизированной мембраной 125 мл. Внешней упаковки у таких продуктов нет.                                            Средства для лица 50 мл имеют металлизированную мембрану внутри баночки. Баночка упаковывается в бумажную коробку и прозрачный чехол.                                            Продукция Little Butterfly London упаковывается без прозрачной плёнки поверх бумажной упаковки. Упаковка имеет специальный дизайн, не позволяющий открыть и закрыть коробку без следа. Тубы закрыты отделяемой мембраной, кремы в баночках имеют пластиковую мембрану.                                            Капсулы ADVANCED NUTRITION PROGRAMME поставляются в герметичной упаковке с металлической мембраной.",https://skinbutik.ru/faq/
Как определить срок годности товара по бач-коду?,"Мы получаем сроки годности от производителя к каждой партии товара и указываем их на русской этикетке.                                            Срок годности продукта после вскрытия указан на упаковке в виде открытой крышечки и числа в месяцах.                                            Маркировка продукции разными производителями выполняется по разным схемам, которые регулярно изменяются для защиты от подделок. Мы не можем определить дату выпуска по бач-код. Для получения этой информации отправляйте запросы напрямую к производителю.",https://skinbutik.ru/faq/
Какие скидки предусмотрены для косметологов?,"На Skinbutik.ru цены единые для всех. Если вас интересуют оптовые закупки, напишите на info@skinbutik.ru.",https://skinbutik.ru/faq/
Как стать партнёром?,"Перейдите по ссылке на сайт интересующего вас бренда и заполните форму:                    BABOR https://babor.ru/partners/  LIGNE ST BARTH https://lignestbarth.ru/be-partner/ ADVANCED NUTRITION PROGRAMME https://advancednutritionprogramme.ru/contact-us/?show=partner Little Butterfly London https://littlebutterflylondon.ru/become-a-partner COSMEDIX https://cosmedix-russia.ru/about/partner/PMD beauty https://pmdbeauty.ru/influence-form/                     Если вас интересует несколько наших брендов, напишите на info@ersta.ru.",https://skinbutik.ru/faq/
Сотрудничаете ли вы с блогерами?,"Skinbutik.ru сотрудничает с блогерами на бартерной основе. Если у вас свой собственный сайт и/или каналы на YouTube, Instagram, Facebook, ВКонтакте и вы хотите с нами работать, напишите нам на pr@skinbutik.ru и приложите статистику ваших публикаций.",https://skinbutik.ru/faq/
Как оформить заказ?,"Выберите средство в списке меню.Выберите количество товара и нажмите кнопку «Добавить в корзину».Авторизуйтесь на сайте.Введите или выберите адрес доставкиВыберите способ оплаты.Ожидайте, пожалуйста, доставку заказа, после его подтверждения.",https://dtmskin.com/about/faq/
Гарантирована ли безопасность моих данных?,"Вы можете быть уверены, что мы относимся к защите данных серьезно, и ваша информация будет                            передана третьим лицам только в том случае, если они соблюдают Федеральный закон «О                            персональных данных». Для получения дополнительной информации, пожалуйста, ознакомьтесь с                            нашей политикой конфиденциальности в полном объеме.",https://dtmskin.com/about/faq/
"Я забыл(а) пароль, что делать?","Введите, пожалуйста, адрес электронной почты, указанный при регистрации, в соответствующее                            поле.",https://dtmskin.com/about/faq/
"Не приходит смс, что делать?","Убедитесь, что ваш телефон включен и находится в зоне приема сети.                            Также убедитесь, что вы ввели правильный номер телефона.                                                        Иногда смс приходят с задержкой. Если сообщение не пришло вам в течение 2 минут, попробуйте                            отправить код еще раз. Если код не пришел во второй раз, то обратитесь к нам по телефону или                            почте.",https://dtmskin.com/about/faq/
Могу ли я оформить заказ по телефону?,"Оформить заказ вы можете, позвонив по номеру телефона нашей клиентской службы 8 (800) 333 4246.",https://dtmskin.com/about/faq/
"Могу ли я отменить или внести изменения в заказ после того, как он был размещен на сайте?",Вы можете внести изменения в заказ в любой момент до его передачи в курьерскую службу.,https://dtmskin.com/about/faq/
Как я могу оплатить заказ?,Оплатить заказ можно банковской картой на сайте или наличными при получении курьеру.,https://dtmskin.com/about/faq/
Безопасно ли использовать мою банковскую карту при оплате заказа?,"Оплата банковскими картами производится путем переадресации на сайт системы электронных                            платежей                            ЮКassa. В системе Яндекс Касса безопасность                            платежей обеспечивается использованием SSL-протокола для передачи конфиденциальной                            информации от                            клиента на сервер системы Яндекс Касса для дальнейшей обработки. Дальнейшая передача                            информации                            осуществляется по закрытым банковским сетям высшей степени защиты. Сбор и обработка                            полученных                            конфиденциальных данных клиента (реквизиты карты, регистрационные данные и т.д.)                            производится в                            процессинговом центре, а не на сайте продавца. Таким образом, магазин dtmskin не может                            получить                            персональные и банковские данные клиента, включая информацию о его покупках, сделанных в                            других                            магазинах.",https://dtmskin.com/about/faq/
Когда деньги будут списаны с моего счета?,Денежные средства списываются автоматически после подтверждения вами оплаты.,https://dtmskin.com/about/faq/
Сколько стоит доставка?,"Мы предлагаем бесплатную доставку при покупке на сумму от 3 000 рублей.                            Стоимость курьерской доставки по Москве – 350 рублей.                            Стоимость доставки по России, Беларуси и Казахстану зависит от выбранного способа, вашего                            адреса                            или ПЗВ и рассчитывается автоматически во время оформления заказа.",https://dtmskin.com/about/faq/
Какие опции доставки доступны?,"Мы предлагаем бесплатную доставку при покупке на сумму от 3 000 рублей.                            Стоимость курьерской доставки по Москве – 350 рублей.                            Стоимость доставки по России, Беларуси и Казахстану зависит от выбранного способа, вашего                            адреса                            или ПЗВ и рассчитывается автоматически во время оформления заказа.",https://dtmskin.com/about/faq/
Сколько стоит доставка?,"Доставка товаров возможна несколькими способами:Курьером по Москве                                    Доставка осуществляется сроком до 3 рабочих дней. В период пандемии мы                                    самостоятельно                                    отвозим заказы в курьерские службы, чтобы минимизировать контакты всех участников                                    процесса.                                    Курьер свяжется с вами непосредственно перед тем, как отправится по указанному                                    адресу.                                    Обращаем внимание, что курьерская доставка осуществляется только в пределах                                    внутренней                                    стороны МКАД, в будние дни с 11:00 до 21:00.                                СамовывозТакже доступна опция самовывоза. Забрать заказ можно будет в бьюти-сторе FOAM по                                    адресу                                    4-ая Тверская-Ямская 26/8, ежедневно с 10:00 до 22:00. Заказы хранятся 14 дней со                                    дня                                    покупки.Доставка по России, Беларуси и КазахстануОриентировочный срок доставки от 3 до 7 рабочих дней.                            Оформив заказ, вы получите sms или e-mail уведомление. Вы сможете изменить дату или адрес                            доставки и отследить статус заказа на любой стадии — на сайте курьерской компании по номеру                            накладной или через звонок в службу поддержки.                        Сейчас мы работаем с компанией СДЭК Экспресс.Но в ближайшем будущем мы добавим еще несколько компаний, из которых можно будет выбрать                            наиболее                            подходящую.",https://dtmskin.com/about/faq/
Могу ли я вернуть или обменять товар?,"Вы можете осуществить возврат или обмен товара в течение 28 дней с момента получения                            покупки.                            Для получения возврата или обмена необходимо написать на нашу почту                            info@dtmskin.com, указав номер заказа и причину                            возврата                            или обмена.",https://dtmskin.com/about/faq/
Как я получу компенсацию?,"Денежные средства возвращаются на банковский счет, указанный вами в заявлении на возврат.",https://dtmskin.com/about/faq/
Где производятся средства DON’T TOUCH MY SKIN?,Наша косметика производится на базе лаборатории Дока-Лаб в Королёве.,https://dtmskin.com/about/faq/
Откуда берутся ингредиенты для производства DON’T TOUCH MY SKIN?,"Мы используем лучшие ингредиенты от производителей по всему миру. Среди наших поставщиков                            такие                            компании, как BASF, CORUM, Alinomoto, Clariant. И, конечно, мы также используем и                            ингредиенты                            российского производства.",https://dtmskin.com/about/faq/
Тестируется ли косметика DON’T TOUCH MY SKIN на животных?,"Нет, наша косметика не тестируется на животных. Предварительные тесты нашей косметики                            включают                            тест на стабильность, тест на кислотность и на определение срока годности. Протоколы                            тестирований можно изучить здесь.",https://dtmskin.com/about/faq/
Где я могу увидеть сертификаты соответствия косметики DON’T TOUCH MY SKIN?,Сертификаты EAC и протоколы тестирований можно найти здесь.,https://dtmskin.com/about/faq/
Подлежит ли переработке упаковка DON’T TOUCH MY SKIN?,"Все продукты DON’T TOUCH MY SKIN выпускаются в перерабатываемой упаковке из пластика 5PP или                            1PET. Также, пустые упаковки от наших средств можно сдать в магазин FOAM на 4-й                            Тверской-Ямской                            26/8, и получить за это скидку 10% на следующую покупку.",https://dtmskin.com/about/faq/
"На упаковке моего крема написано, что она сделана из пластика 5PP, но на дне выбит значок 7                    пластика. Почему?","Упаковки кремов и сывороток сделаны из пластика 5PP, но внутри вакуумного механизма есть                            мелкие                            детали из другого пластика. Поэтому производитель упаковки решил присвоить всей упаковке                            такую                            категорию. Тем не менее, большая часть упаковки: сама баночка, крышка и помпа, сделаны из                            перерабатываемого пластика 5PP.",https://dtmskin.com/about/faq/
Косметика DON’T TOUCH MY SKIN натуральна?,"В нашей косметике используются некоторые натуральные ингредиенты, но мы не стремимся быть                            натуральным брендом. Для нас важно, чтобы косметика, которую мы производим, была эффективной                            и                            безопасной, и мы не считаем, что натуральное всегда лучше. Вместо полностью натуральных                            ингредиентов мы используем те, которые нежнее и эффективнее всего действуют на кожу.",https://dtmskin.com/about/faq/
Косметика DON’T TOUCH MY SKIN гипоаллергенна?,"Наши средства не содержат красителей, ароматизаторов и эфирных масел, которые являются                            самыми                            распространенными контактными аллергенами. Тем не менее, мы не можем гарантировать                            отсутствие                            аллергической реакции, потому что полностью гипоаллергенной косметики просто не существует.",https://dtmskin.com/about/faq/
Содержит ли косметика DON’T TOUCH MY SKIN ингредиенты животного происхождения?,"Нет, наша косметика не содержит ингредиенты животного происхождения. Однако, в наших                            увлажняющих                            кремах MOISTURIZER RICH и MOISTURIZER LIGHT содержится лизат лактобатерий. Это фрагменты                            бактерий, которые когда то были получены из молока, но сейчас выращиваются на растительном                            субстрате.",https://dtmskin.com/about/faq/
Можно ли использовать средства DON’T TOUCH MY SKIN во время беременности и грудного вскармливания?,"Все средства, кроме сыворотки DON’T TOUCH MY RETINOL можно использовать во время                            беременности и                            грудного вскармливания.",https://dtmskin.com/about/faq/
С какого возраста можно использовать средства DON’T TOUCH MY SKIN?,"Мы считаем, что косметика должна подбираться в соответствии с проблемами и потребностями                            кожи, а                            не по возрасту. Поэтому любое наше средство можно использовать в любом возрасте, если у кожи                            есть проблема, которую оно решает.",https://dtmskin.com/about/faq/
Какой срок годности у средств DON’T TOUCH MY SKIN?,Срок годности средств — 18 месяцев с даты изготовления и 6 месяцев после вскрытия.,https://dtmskin.com/about/faq/
Где я могу узнать новости о новых запусках DON’T TOUCH MY SKIN?,"Подписывайтесь на нас в Instagram и Facebook: там мы сообщаем все новости и инициативы,                            которыми                            занимаемся.",https://dtmskin.com/about/faq/
"У меня есть вопрос, на который нет ответа в этом разделе. Где я могу его задать?","Напишите на info@dtmskin.com, или в личные сообщения в                            нашем инстаграме.",https://dtmskin.com/about/faq/
Что такое «благотворительный магазин»?,"Благотворительный магазин (charity shoр – англ.яз) – это эффективная схема распределения ненужной хозяевам одежды и привлечения средств на благотворительные цели. В то время как для России этот механизм достаточно инновационен, благотворительные магазины уже на протяжении 70 лет успешно работают в Англии, США и Австралии.На сегодняшний день в только Великобритании около 9000 благотворительных магазинов, которые собирают средства для бездомных детей, больных раком, брошенных животных, бедных. Мы считаем, что настало время развивать это движение и в России.",https://spasiboshop.org/about/faq/
Как появилась идея создания магазина в России?,"Однажды несколько человек озаботились вопросом: «Куда же деваются все гигатонны наших ненужных вещей?» И выяснили, что примерная статистика такова: 5% вещей раздаются знакомым, 5% – отдаются нуждающимся, 90 % – идут на помойку. Пока у нас не было отлаженного и удобного для населения канала сдачи и распределения вещей, этот ценный ресурс был попросту мусором. Нерационально и обидно, правда? Наш проект направлен на заполнение этой пустоты и превращение потенциала «ненужных вещей» в новые возможности.",https://spasiboshop.org/about/faq/
Почему вы этим занимаетесь?,"Мы занимается развитием благотворительных магазинов, потому что видим в распространении этого формата реальную альтернативу несуществующим государственным организациям, которые бы занимались работой с одеждой. Кроме того, мы верим, что в ближайшее время благотворительные магазины будут регулярно генерировать большой объем средств на благотворительные цели, оказывая организациям своего города реальную поддержку.Несмотря на неизбежные при запуске любого нового явления сложности, мы добиваемся результатов, которые нас радуют. Узнайте больше здесь.",https://spasiboshop.org/about/faq/
"А как с арендой помещения, зарплатой сотрудникам и другими расходами?","Мы строим систему, которая финансирует сама себя. Именно поэтому у нас есть магазины, которые генерируют финансовые средства для реализации проекта, кроме того, прибыль перечисляется в благотворительные организации. Такие схемы называются «социальное предпринимательство». Наша задача – стать сильными «социальными предпринимателями», чтобы иметь возможность делать больше.",https://spasiboshop.org/about/faq/
Когда можно отдать вещи в магазины?,"Магазины «Спасибо!» принимают вещи ежедневно с 11.00 до 21.00. Также в любой день вы можете оставить вещи в удобных контейнерах, расположенных в торговых центрах города.Актуальный список адресов всегда в разделе Контакты и на странице «Как и куда отдать вещи».",https://spasiboshop.org/about/faq/
"Что значит «вещи по сезону», и почему вы принимаете именно так?","Мы просим отдавать одежду по сезону, потому что, к сожалению, у нас нет огромных площадей, чтобы хранить не сезонные вещи всего города по полгода, это огромные объемы.Именно поэтому мы просим не отдавать зимой радикально летние вещи - шлепки и шорты,а летом - куртки, шапки, шарфы и свитера.Рубашки, платья, брюки, кофты, джинсы - всегда актуальны, так что смело привозите их в любое время года. Спасибо!",https://spasiboshop.org/about/faq/
"Принимает ли «Спасибо!» мягкие игрушки, посуду, бытовую технику?","Мы не принимаем мягкие игрушки, посуду и бытовую техникуВ интернете есть множество сообществ тематики «отдам даром», обычно все эти предметы быстро забирают там.",https://spasiboshop.org/about/faq/
Принимает ли «Спасибо!» постельное белье?,"Да, постельное белье в отличном состоянии раздается в Центре выдачи вещей, в состоянии хуже - идет на переработку.",https://spasiboshop.org/about/faq/
Принимает ли «Спасибо!» книги?,"Да, мы рады принять книги в хорошем состоянии, за исключением детективов в мягкой обложке.",https://spasiboshop.org/about/faq/
Может ли «Спасибо!» забрать вещи у меня из дома?,"Да, вы можете заказать вывоз вещей из дома с помощью этой онлайн-заявки.• Стоимость услуги: 300-350 руб. в зависимости от района (посмотреть зону покрытия услуги)• Что мы принимаем• Оплата: наличные, онлайн-перевод, перечисление в благотворительный фонд из нашего списка.• Ограничение по весу: до 50 кг (больший объём оговаривается отдельно).",https://spasiboshop.org/about/faq/
Как отдавать вещи «на переработку»?,"С апреля 2014 г. мы принимаем не только одежду в отличном состоянии, которая раздается нуждающимся и продается в благотворительных магазинах, но и старую одежду с дефектами (дырки, пятна) – непригодное для ношения мы отправим на переработку.Переработке подлежат текстильные изделия, не обувь, не шубы, не кожаные и не меховые изделия. Из старых вещей делают регенерированное волокно с широким спектром применения – от утеплителя до шумоизоляции.Вещи для переработки можно точно так же оставить в удобных контейнерах для приема вещей, расположенных в торговых центрах города, или принести в любой благотворительный магазин – ежедневно с 11.00 до 21.00.",https://spasiboshop.org/about/faq/
Как отдать сразу очень много вещей? Они точно не поместятся в контейнер,"Если вам не подходят контейнеры, то отдать вещи можно в любой из магазинов «Спасибо!» ежедневно с 11.00 до 21.00.",https://spasiboshop.org/about/faq/
Вы поможете мне открыть благотворительный магазин в моем городе?,"Мы заинтересованы в том, чтобы в России развивались и эффективно работали благотворительные магазины.За время работы «Спасибо!» мы получили более 350 писем от людей, вдохновленных идеей создания благотворительного магазина в своем городе. Мы отослали более 350 ответов. Было открыто более 20 магазинов в России и в странах СНГ. Не более 4 магазинов успешны.Для того чтобы эти цифры были другими, необходимо серьезно готовиться не только к открытию, но и к управлению таким новым и организационно-сложным проектом, как благотворительный магазин.Получить полезную информацию о том, какие подводные камни есть у социального предпринимательства, вы можете здесь.",https://spasiboshop.org/about/faq/
В контейнер случайно попала нужная вещь. Что делать?,"«Я случайно бросил в контейнер вместе с одеждой ключи от дома, что делать?», «В кармашке пиджака, который я кинул в контейнер, была нужная флэшка!» – такие послания мы получаем регулярно.Когда мы получаем подобный запрос, мы выясняем, вывезены уже вещи из контейнера или нет. Если нет – у нас есть возможность поискать вашу пропажу. Если да – вероятность находки стремительно тает. В обоих случаях мы очень стараемся, но гарантии возврата нет, и вот почему:У нас 100+ контейнеров, в день на складе обрабатывается более 2 тонн вещей. При таких масштабах бывает трудно идентифицировать вещи.У нас сложная система логистики. Некоторые мешки из контейнеров сразу отправляются в регионы, без предварительной сортировки на нашем складе.Несмотря на эти нюансы, каждое ваше обращение передается нами в службу логистики и на склад. И каждый сотрудник склада точно также хочет найти вашу пропажу, как и вы. Ведь помогать вам сделать процесс отдачи вещей комфортным (даже в таких «ошибочных» моментах) – одна из наших целей! Спасибо за понимание!",https://spasiboshop.org/about/faq/
